id	filename	md5	size	state
58e7c5fd-f80f-4df5-bdc2-a559586ff5bd	TCGA-AC-A2QJ-11A-01-TS1.5E8A68FE-E64D-4694-8FE3-8034B0B17069.svs	2519d3239ca94d7014e2ea695dd173ef	19383211	released
2789974b-5de4-4f02-b9d1-e083ddc24454	TCGA-A8-A09X-01A-01-TS1.d3ba5442-6c1f-4e86-8960-1befbfa026f3.svs	ecc814b59cb2446565deed48089d3a0f	486227035	released
111e8bf1-c6bc-44fa-8f47-9e17a89ece64	TCGA-B6-A0X4-01A-01-TS1.5a7fe82b-410b-42da-b90c-a63bc1cb2a38.svs	627fef7d0e9d925b2f5316c8882785fe	282851959	released
0fa92924-9ebe-46f3-820b-9445a45ef2d4	TCGA-BH-A1FG-11B-01-TS1.d72ab8b1-085b-4ede-9837-c8f6800ed175.svs	5c5178bce31453e24c74cc63dc557690	49716387	released
e491d26a-6a4e-46ab-8070-628ae6dbcc09	TCGA-AC-A2QJ-01A-01-TS1.F1F92B25-08E6-4DC8-B305-E0F93308C3D7.svs	eb77f2728675714d7f1460e75d4fdba5	460856887	released
a1c9fed8-7c07-46df-9d2a-000057262d43	TCGA-B6-A0WX-01A-01-TS1.b605670f-5d8a-46d8-80f7-77d4c9615034.svs	29330e831d834dc3fc5cbbc86c8165bd	242719233	released
596ad2fb-a0ab-4e15-8e07-ed7549e694f7	TCGA-D8-A1XC-01A-01-TS1.6b48662f-60e9-4692-8ada-1fb19089d5db.svs	46184eb1d5070d04e96a49a569351549	477826919	released
29da78a0-7083-48da-ac9a-c5e90a3da669	TCGA-B6-A0WY-01A-01-TS1.7712e164-3f21-4433-a64c-0e3e473f428e.svs	2397979ebb2df9f20eb4ec491d64ddcd	74764517	released
f7be0eee-6e11-407a-b565-19b759240244	TCGA-GM-A2D9-11A-01-TS1.79145174-9304-4CDA-8900-9A6A3ACC2B4B.svs	37440e8ec26514688071650ff2347635	47238805	released
bbf464b9-dade-415c-8109-1fbab30ea575	TCGA-GM-A2D9-01A-01-TS1.640CA05F-D91E-406B-BFD4-B04441C9C811.svs	721b3bcde944a189022a4e757ea65f79	256958719	released
1413f4fe-1dec-43e6-9b49-92c1af4831f6	TCGA-B6-A0WV-01A-01-TS1.5b667d7f-73a8-4345-82aa-ed5dfae38635.svs	ec8ac4b4d8fd11c5a0374cbbe3b5a05e	93718409	released
afd7e464-c43b-486d-9aab-7d17bc353f32	TCGA-PE-A5DC-01A-01-TS1.025C5684-F580-4622-877A-B7E9EC383E0F.svs	6435a75f4546cad40eeef88b84a77759	751296879	released
d363e3fe-c1e6-4dc9-b5fe-34ec5571b1d7	TCGA-AO-A03O-01A-01-TS1.dbeaa688-64e0-48ce-bd9a-cfba3407bca6.svs	ccc68f349ae988018ad4f4018cff4b79	145121374	released
46f72680-faff-4de6-ab6c-470ea841eed9	TCGA-OL-A66K-01A-01-TS1.B088994F-5660-4401-B5AD-A6C8493172BC.svs	0e3a9be9b0bfa872ef30e9b88f3b1f65	484206283	released
bd1e6be9-ea35-4328-b853-99a562b10d26	TCGA-A8-A08J-01A-01-TS1.51017c5f-8abd-4c99-89c9-b94a5a64249f.svs	67690ac26f9d40f588c5f7444e604317	346376157	released
92509371-bd3e-4c09-84d2-3a6542f9334e	TCGA-BH-A1ES-06A-01-TS1.88993BF7-05AB-4657-A625-C77592D6DC4B.svs	3804b0c6a8b6381cf9d5373e15ded4b6	279569279	released
ca7d68f5-3c9c-4f50-bbb4-f726a0079e2d	TCGA-A7-A0DC-01A-01-TS1.19dd493c-9563-416b-8e3f-71c6ef3e8e95.svs	dc5f7cf55712927fc85514064c1a40ea	420174395	released
11327473-2921-4916-a111-89d0eda6be8a	TCGA-A8-A06U-01A-01-TS1.63824040-373f-4c6c-a74e-881c127567a6.svs	d55c04e6544020c97fe31218fe2c073f	9876408	released
f463aa3c-297d-42a4-9d9d-867e4f527dd7	TCGA-AC-A62V-01A-01-TS1.EFC7587C-F57C-49BB-8ED1-A14479466266.svs	742a7f456cd64d5c3a4bdba8e60d3b6c	249204100	released
76ef4f51-fdc0-4907-8805-95ecc7d2726e	TCGA-BH-A1EN-01A-01-TS1.9dfc5f3d-6c6c-49ef-bba9-83187471cf26.svs	566f6b3f9162e48bf0d90db54c789da6	290113457	released
