id	filename	md5	size	state
2b57bcbb-c05a-43a8-bf9d-ba13b928b3e4	TCGA-E9-A1RB-11A-01-TSA.85b4df38-17c3-4a80-8b46-d57329cc751f.svs	a2ebb734e6392b75284ab278d0cac592	92797337	released
d4c06d06-c421-47da-b9d5-ab301ced41e2	TCGA-E9-A1RB-01A-01-TSA.a64d4330-5a0f-4cbe-bd5b-e761af3234dd.svs	9529080b5e4368f6df355a2881bf67b5	173765615	released
ed163746-1ff7-4cad-8676-96e61ffebb59	TCGA-BH-A1FR-01A-01-TSA.14d3ab9f-6bf4-4a4e-a156-9396dbf6f953.svs	f9e2fa8b6b7353810156cf0b66723b35	357840941	released
0cf1997e-c1d3-47ff-85ed-d0fd79c7428c	TCGA-E9-A2JS-01A-01-TSA.8C89FED2-C22D-4C19-990B-22FD44EC8AEB.svs	ce925ed4e48024acc01f65a76265dfab	139105027	released
bbbf2cdb-2666-4fab-999c-919d72d8f7fd	TCGA-BH-A1ET-11A-01-TSA.b801847e-b355-4f14-ad15-60242b5339d2.svs	d23466f5241a79e74175d170969e05a5	46825897	released
a6e57b65-77af-4dd2-bc46-054833c4bd81	TCGA-BH-A1ET-11B-01-TSA.b297a13b-c8d4-4d10-8592-be8ca988cb39.svs	a41d1c2e71da16ccfa7b52bfe93dd010	63140155	released
6f7babbc-c0e3-4e56-b9d9-e6cf1d2e03fe	TCGA-A8-A08L-01A-01-TSA.ecd66fe2-ffc0-402e-8808-7dedb0f6a5b9.svs	2860bac2af029fcbb4559523d362af97	441212861	released
8fe98b1a-bfb4-4a3d-9a4c-3964ce54e96c	TCGA-BH-A1EU-01A-01-TSA.ce198ff0-3faf-4c61-b810-eac6d14f9a28.svs	df785b5ddfd322d274cd09d983543040	264248103	released
2dd46103-2126-473f-9615-131c80d2122d	TCGA-BH-A1FG-11A-01-TSA.2dbf1459-1072-44b7-8a61-b62aa5c2d86d.svs	e507f25a696859036e785cfc21bb3229	64952395	released
4cf1ccfa-2ad2-4357-96a6-6d5beb85bbf7	TCGA-E2-A1B4-01A-01-TSA.4a536aa0-47af-4c66-a151-a5d5db65a566.svs	0e6ccadce1bc5434eb59cfd3fb611c1a	132653403	released
e49fbc73-c083-4d84-a664-24cf3f9be746	TCGA-BH-A18Q-01A-01-TSA.53679e88-228a-40c4-b82b-742c601e3096.svs	59f2cee5c89cf4787f51af8e2ef76efc	468247887	released
e96424fc-0a6f-4aeb-8358-a3b20ed5f131	TCGA-BH-A1ET-01A-01-TSA.a4706ce4-60f8-4373-b77c-0d3ff31d8324.svs	ded77a6fe10c219aefad95f7d38c45cb	116748671	released
e97b3561-545a-4109-97a5-9c3554d777ed	TCGA-AR-A2LK-01A-01-TSA.53C36847-0443-432D-97FF-02949CCBA21B.svs	35f9ee03f5660b582a0ec70b0413dc8f	112367267	released
bf54175c-ffb1-4d7f-96f9-b58110d55cc5	TCGA-B6-A0RL-01A-01-TSA.497a08d0-67ef-4486-abf0-8d04b713d770.svs	bf1ddc9dfe561c7af9b8c49b4cf017f1	137398211	released
7b12cf24-bfbb-43d8-8b54-5b23335027d5	TCGA-BH-A18P-01A-01-TSA.26d6bd8a-dc3d-4d9f-8e79-3165cb7e73c3.svs	8dee5681e502a8f1c3da7dbd07e89148	397082479	released
aa18ab89-5a9c-4a41-ad5b-8bff9eb6b455	TCGA-B6-A0IK-01A-01-TSA.6408a936-e47e-4497-8e83-8b952cbe1fd6.svs	a955e7e0196808667fd3eb1e7e6bf5d4	397451237	released
